Process ID,n_aligned,n_reads,cov_min,cov_max,cov_avg,skipped_reads_low_rel_score,length
BGENL036-23,880,5849675,1.0,103.0,49.80234833659491,1,1533
BGENL037-23,1941,16799994,6.0,249.0,104.56751467710372,7,1533
BGENL038-23,1728,8591228,2.0,176.0,91.71428571428571,8,1533
BGENL039-23,2855,11065117,0.0,331.0,161.0880626223092,1,1533
BGENL040-23,3617,16319778,0.0,345.0,225.31115459882582,7,1533
BGENL041-23,1197,5482984,0.0,174.0,62.663405088062625,1,1533
BGENL042-23,1038,8106367,0.0,116.0,66.21722113502935,7,1533
BGENL043-23,3705,14157713,0.0,418.0,212.0,6,1533
BGENL044-23,4025,11215534,0.0,402.0,249.98825831702544,2,1533
BGENL045-23,1334,9703502,0.0,126.0,76.91780821917808,0,1533
BGENL046-23,36295,3230119,3.0,3788.0,2146.1448140900197,4,1533
BGENL047-23,622,11630975,2.0,84.0,33.64187866927593,4,1533
BGENL048-23,3111,68558252,2.0,393.0,184.5577299412916,5,1533
BGENL049-23,1621,8901239,19.0,142.0,88.60078277886497,2,1533
BGENL050-23,277,2979600,4.0,38.0,16.639921722113503,7,1533
BGENL051-23,1038,1746399,8.0,116.0,54.420743639921724,8,1533
BGENL052-23,1638,10127233,43.0,163.0,113.89823874755382,3,1533
BGENL053-23,2641,9440835,70.0,287.0,179.2348336594912,3,1533
BGENL054-23,136,1290402,0.0,32.0,9.83170254403131,34,1533
BGENL055-23,952,3059816,13.0,105.0,55.477495107632095,5,1533
BGENL056-23,1280,1467968,35.0,136.0,78.9334637964775,10,1533
BGENL057-23,1491,1298450,32.0,152.0,80.56947162426614,32,1533
BGENL058-23,106,938567,0.0,29.0,6.900970873786408,3,1545
BGENL059-23,26,397524,0.0,10.0,1.6427184466019418,7,1545
BGENL060-23,29,267291,0.0,7.0,1.8718446601941747,9,1545
BGENL061-23,107,1902434,0.0,24.0,6.0195694716242665,5,1533
BGENL062-23,74,3855892,0.0,17.0,4.634050880626223,10,1533
BGENL063-23,719,2945656,4.0,74.0,37.88649706457926,0,1533
BGENL064-23,681,3382410,8.0,101.0,35.5146771037182,4,1533
BGENL065-23,922,7495382,19.0,95.0,59.62035225048923,6,1533
BGENL066-23,516,1729912,6.0,53.0,28.397260273972602,2,1533
BGENL067-23,126,10690750,0.0,22.0,8.4853228962818,5,1533
BGENL068-23,4306,22260568,159.0,439.0,273.2720156555773,4,1533
BGENL069-23,617,7927915,10.0,98.0,33.15068493150685,2,1533
BGENL070-23,134,258744,1.0,23.0,8.499021526418787,7,1533
BGENL071-23,132,592616,0.0,27.0,7.573385518590998,1,1533
BGENL072-23,390,6379191,4.0,50.0,22.500978473581213,2,1533
BGENL073-23,230,3739978,0.0,32.0,12.870841487279844,3,1533
BGENL074-23,438,4894935,0.0,112.0,23.207436399217222,10,1533
BGENL075-23,1676,3860058,27.0,177.0,93.18199608610567,3,1533
BGENL076-23,220,3746929,2.0,35.0,13.152641878669275,5,1533
BGENL077-23,914,2570525,8.0,92.0,48.27592954990215,4,1533
BGENL078-23,50,315947,0.0,13.0,2.649706457925636,3,1533
BGENL079-23,1100,2436803,22.0,140.0,75.5068493150685,39,1533
BGENL080-23,983,9917896,9.0,99.0,59.675146771037184,1,1533
BGENL081-23,463,11227630,0.0,67.0,27.90215264187867,0,1533
BGENL082-23,123,942498,0.0,20.0,7.322896281800391,4,1533
BGENL083-23,254,4010214,2.0,40.0,14.04696673189824,4,1533
BGENL084-23,59,1307802,0.0,16.0,3.551859099804305,8,1533
BGENL085-23,58,711424,0.0,18.0,3.803883495145631,14,1545
BGENL086-23,217,2691172,0.0,48.0,13.37864077669903,6,1545
BGENL087-23,43,909278,0.0,10.0,2.5533980582524274,8,1545
BGENL088-23,96,3148855,0.0,14.0,6.1898238747553815,8,1533
BGENL089-23,160,2015478,0.0,24.0,8.481409001956948,0,1533
BGENL090-23,699,3499252,8.0,86.0,40.178082191780824,13,1533
BGENL091-23,175,1446226,0.0,28.0,9.978640776699029,17,1545
BGENL092-23,62,383675,0.0,12.0,3.662135922330097,12,1545
BGENL093-23,160,1597011,0.0,27.0,8.460194174757282,4,1545
BGENL094-23,997,19370245,0.0,104.0,51.667961165048546,4,1545
BGENL095-23,1555,32374661,0.0,134.0,84.35145631067961,3,1545
BGENL096-23,7726,45670188,218.0,882.0,517.320939334638,36,1533
BGENL097-23,3306,41491185,62.0,407.0,212.3972602739726,2,1533
BGENL098-23,1567,23211015,33.0,175.0,105.05675146771037,6,1533
BGENL099-23,4873,12180156,118.0,405.0,289.7495107632094,5,1533
BGENL100-23,149,459923,0.0,26.0,10.749510763209393,5,1533
BGENL101-23,12723,65629234,394.0,1027.0,766.1487279843444,10,1533
BGENL102-23,4969,22295633,97.0,407.0,301.9119373776908,28,1533
BGENL103-23,62,394454,0.0,12.0,4.197651663405088,4,1533
BGENL104-23,1256,4096065,32.0,119.0,72.68688845401174,2,1533
BGENL105-23,1738,19702752,59.0,166.0,121.6027397260274,4,1533
BGENL106-23,2301,12877459,80.0,216.0,151.2954990215264,2,1533
BGENL107-23,1594,4146959,54.0,195.0,110.13698630136986,6,1533
BGENL108-23,1232,2400860,33.0,170.0,87.89823874755382,69,1533
BGENL109-23,47806,7175012,2399.0,5076.0,3683.743639921722,121,1533
BGENL110-23,1357,14506998,47.0,139.0,104.66731898238747,2,1533
BGENL111-23,4306,36139370,74.0,421.0,311.9256360078278,24,1533
BGENL112-23,692,3028747,12.0,105.0,44.68688845401174,6,1533
BGENL113-23,6095,31903130,107.0,860.0,369.1761252446184,35,1533
BGENL114-23,744,25397376,8.0,105.0,48.2720156555773,26,1533
BGENL115-23,105,3754713,1.0,16.0,6.6007827788649704,1,1533
BGENL116-23,388,6426346,10.0,64.0,28.438356164383563,0,1533
BGENL117-23,1984,12669820,58.0,221.0,155.69667318982388,1,1533
BGENL118-23,1469,7791574,37.0,168.0,99.59099804305283,3,1533
BGENL119-23,170,1760199,0.0,22.0,11.273972602739725,2,1533
BGENL120-23,200,5741849,2.0,30.0,13.596868884540118,1,1533
BGENL121-23,4762,38958828,97.0,440.0,300.57925636007826,0,1533
BGENL122-23,1007,1650650,20.0,93.0,57.91585127201566,9,1533
BGENL123-23,488,11338755,4.0,49.0,26.436399217221133,0,1533
BGENL124-23,201,7634875,0.0,24.0,12.889320388349514,0,1545
BGENL125-23,25553,5067064,0.0,2637.0,1760.5126213592232,24,1545
BGENL126-23,1742,10578296,0.0,169.0,117.77087378640776,2,1545
BGENL127-23,739,13818719,18.0,88.0,47.89823874755382,3,1533
BGENL128-23,887,8963848,14.0,91.0,57.765166340508806,5,1533
BGENL129-23,18596,72684900,577.0,1934.0,1266.9275929549901,18,1533
BGENL130-23,2046,1507759,0.0,234.0,155.99608610567515,1,1533
BGENL131-23,26,160977,0.0,8.0,1.6849315068493151,6,1533
BGENL132-23,2631,25596061,3.0,263.0,182.81017612524462,14,1533
BGENL133-23,4453,53529484,48.0,464.0,276.75538160469665,3,1533
BGENL134-23,850,3410555,26.0,113.0,62.199608610567516,2,1533
BGENL135-23,7553,2020899,180.0,841.0,597.454011741683,28,1533
BGENL136-23,377,14080203,2.0,56.0,24.058708414872797,17,1533
BGENL137-23,2961,36469032,0.0,355.0,173.66731898238748,9,1533
BGENL138-23,1426,3018183,2.0,181.0,96.05675146771037,3,1533
BGENL139-23,1217,23686399,0.0,155.0,79.71428571428571,5,1533
BGENL140-23,113,1323427,0.0,23.0,7.232876712328767,24,1533
BGENL141-23,1624,12048232,3.0,190.0,114.04109589041096,5,1533
BGENL142-23,2962,11033292,2.0,369.0,221.09784735812133,25,1533
BGENL143-23,759,8421182,0.0,81.0,51.46966731898239,8,1533
BGENL144-23,868,18279655,0.0,91.0,56.49119373776908,5,1533
BGENL145-23,575,30430119,1.0,60.0,35.663405088062625,3,1533
BGENL146-23,1809,16886263,2.0,204.0,125.5518590998043,3,1533
BGENL147-23,8505,4862652,1.0,968.0,653.9921722113503,58,1533
BGENL148-23,2824,26026694,1.0,225.0,162.18003913894324,9,1533
BGENL149-23,4302,4564665,0.0,520.0,304.92367906066534,28,1533
BGENL150-23,3217,3438444,113.0,324.0,239.82778864970646,24,1533
BGENL151-23,1431,1112395,52.0,157.0,103.87084148727985,13,1533
BGENL152-23,1070,9461029,31.0,110.0,76.91976516634051,2,1533
BGENL153-23,7076,10311159,205.0,644.0,504.0802348336595,4,1533
BGENL154-23,69,512390,0.0,12.0,4.794520547945205,16,1533
BGENL155-23,760,286175,8.0,89.0,52.67906066536204,4,1533
BGENL156-23,30233,3841791,1157.0,3237.0,2373.197651663405,69,1533
BGENL157-23,2732,1232981,47.0,294.0,196.1115459882583,24,1533
BGENL158-23,6715,1318080,142.0,704.0,467.76125244618396,22,1533
BGENL159-23,1040,5388575,9.0,113.0,55.048923679060664,2,1533
BGENL160-23,4423,6503627,32.0,438.0,254.3091976516634,7,1533
BGENL161-23,814,1200419,2.0,103.0,44.86888454011741,18,1533
BGENL162-23,587,11557572,11.0,59.0,40.602739726027394,2,1533
BGENL163-23,702,7815125,13.0,76.0,47.32289628180039,6,1533
BGENL164-23,10,114608,0.0,4.0,0.7318982387475538,0,1533
BGENL165-23,13507,81566452,371.0,1566.0,934.0450097847358,24,1533
BGENL166-23,8321,61962606,180.0,880.0,582.8454011741683,27,1533
BGENL167-23,805,7527605,19.0,92.0,57.07436399217221,1,1533
BGENL168-23,1640,6716822,44.0,194.0,120.06066536203522,10,1533
BGENL169-23,1954,42538970,35.0,232.0,134.5949119373777,3,1533
BGENL170-23,821,1900283,21.0,141.0,60.30724070450098,21,1533
BGENL171-23,6131,39515884,272.0,642.0,462.3679060665362,5,1533
BGENL172-23,25828,1457290,950.0,2778.0,2015.317025440313,17,1533
BGENL173-23,124,844961,0.0,36.0,9.528375733855185,35,1533
BGENL174-23,1618,11626681,39.0,174.0,107.12328767123287,3,1533
BGENL175-23,722,2184894,17.0,88.0,47.663405088062625,6,1533
BGENL176-23,79,1335738,0.0,14.0,5.181996086105675,5,1533
BGENL177-23,483,2975966,5.0,50.0,29.79060665362035,0,1533
BGENL178-23,786,940145,10.0,89.0,45.076320939334636,10,1533
BGENL179-23,1096,8892809,12.0,110.0,58.60469667318982,0,1533
BGENL180-23,1819,354839,51.0,215.0,133.31311154598825,7,1533
BGENL181-23,2343,2179397,41.0,259.0,123.43248532289628,3,1533
BGENL182-23,159,1421070,0.0,48.0,11.144814090019569,26,1533
BGENL183-23,650,6912732,0.0,85.0,38.85518590998043,7,1533
BGENL184-23,2666,16488100,33.0,318.0,160.71037181996087,2,1533
BGENL185-23,1715,9259359,25.0,189.0,112.2720156555773,5,1533
BGENL186-23,1028,3801871,25.0,111.0,63.56947162426614,6,1533
BGENL187-23,492,621763,11.0,57.0,30.876712328767123,18,1533
BGENL188-23,336,2220276,0.0,40.0,19.332681017612526,3,1533
BGENL189-23,1189,1077970,28.0,189.0,88.37964774951077,28,1533
BGENL190-23,42,343633,0.0,12.0,3.164383561643836,13,1533
BSNHM002-24,22,2884916,0.0,8.0,1.3274509803921568,14,1530
BSNHM003-24,785,4710870,15.0,98.0,49.24853228962818,0,1533
BSNHM004-24,11802,3441860,0.0,1070.0,782.6399217221135,8,1533
BSNHM005-24,26,1124482,0.0,10.0,1.7397260273972603,16,1533
BSNHM006-24,396,14213927,0.0,68.0,22.395303326810176,26,1533
BSNHM007-24,197,4236930,0.0,37.0,11.58317025440313,3,1533
BSNHM008-24,98,12691718,0.0,24.0,5.260273972602739,0,1533
BSNHM009-24,223,10368834,0.0,30.0,11.929549902152642,13,1533
BSNHM010-24,21,3524795,0.0,9.0,1.5831702544031312,22,1533
BSNHM011-24,42589,8285421,438.0,4402.0,2595.4227005870844,9,1533
BSNHM012-24,6,4267601,0.0,2.0,0.3013698630136986,2,1533
BSNHM013-24,162,3309647,0.0,32.0,9.394117647058824,4,1530
BSNHM014-24,57,2476252,0.0,20.0,3.544031311154599,21,1533
BSNHM015-24,77,3143816,0.0,14.0,4.6614481409001955,11,1533
BSNHM016-24,36,1198349,0.0,36.0,1.5703125,0,1536
BSNHM017-24,886,5061901,25.0,93.0,57.285714285714285,0,1533
BSNHM018-24,379,4472426,0.0,50.0,22.227005870841488,8,1533
BSNHM019-24,1740,4324726,41.0,213.0,129.53424657534248,1,1533
BSNHM020-24,74,3207079,0.0,10.0,3.7729941291585125,0,1533
BSNHM021-24,23182,4217755,677.0,2481.0,1625.4352941176471,6,1530
BSNHM022-24,68,969561,0.0,42.0,4.305283757338552,0,1533
BSNHM023-24,1281,12420703,2.0,159.0,67.14481409001957,8,1533
BSNHM024-24,514,3056181,0.0,104.0,27.898238747553815,12,1533
BSNHM025-24,122,7273777,0.0,25.0,9.540117416829746,52,1533
BSNHM026-24,31,400134,0.0,8.0,2.1702544031311155,2,1533
BSNHM027-24,2440,36254833,0.0,260.0,126.43052837573386,5,1533
BSNHM028-24,54,1599831,0.0,16.0,3.6066536203522506,5,1533
BSNHM029-24,26,4191186,0.0,12.0,2.0489236790606653,12,1533
BSNHM030-24,35,3917025,0.0,9.0,2.1350293542074366,14,1533
BSNHM031-24,75,3273300,0.0,15.0,4.2818003913894325,18,1533
BSNHM032-24,703,14052609,0.0,91.0,35.38747553816047,0,1533
BSNHM033-24,82,4050537,0.0,18.0,4.426614481409002,8,1533
BSNHM034-24,74,4323288,0.0,16.0,4.176125244618396,7,1533
BSNHM035-24,63,2292135,0.0,10.0,3.461839530332681,21,1533
BSNHM037-24,56,2464371,0.0,17.0,2.802348336594912,1,1533
BSNHM038-24,352,2544976,0.0,63.0,22.673189823874754,0,1533
BSNHM039-24,1496,5045999,41.0,132.0,87.47162426614481,0,1533
BSNHM040-24,339,17376993,0.0,51.0,20.90606653620352,74,1533
BSNHM041-24,1069,1573235,4.0,160.0,61.6105675146771,10,1533
BSNHM042-24,401,6072179,2.0,86.0,20.4853228962818,4,1533
BSNHM043-24,1341,12470772,10.0,199.0,70.67906066536203,0,1533
BSNHM044-24,411,7064287,4.0,44.0,22.054794520547944,0,1533
BSNHM045-24,164,23028647,0.0,26.0,8.201565557729941,1,1533
BSNHM046-24,126,1339814,0.0,22.0,7.2426614481409,2,1533
BSNHM047-24,1474,1586472,14.0,230.0,82.95303326810176,3,1533
BSNHM048-24,802,4242504,1.0,137.0,51.37181996086105,0,1533
BSNHM049-24,66,811103,0.0,36.0,3.060665362035225,0,1533
BSNHM050-24,97,1728441,0.0,41.0,5.214424951267056,12,1539
BSNHM051-24,14,4397614,0.0,4.0,0.7019607843137254,2,1530
BSNHM052-24,62,2655314,0.0,10.0,3.8199608610567513,0,1533
BSNHM053-24,1506,12605347,12.0,242.0,90.79843444227006,8,1533
BSNHM054-24,499,3188596,8.0,58.0,28.947162426614483,2,1533
BSNHM055-24,619,4850660,9.0,69.0,39.91389432485323,0,1533
BSNHM056-24,149,3935281,0.0,26.0,8.489236790606654,0,1533
BSNHM057-24,95,3241956,0.0,13.0,6.385518590998043,0,1533
BSNHM058-24,3573,15062244,0.0,481.0,187.09393346379647,25,1533
BSNHM059-24,4121,3634170,34.0,354.0,252.20939334637964,5,1533
BSNHM060-24,114,9536631,0.0,22.0,5.986301369863014,0,1533
BSNHM061-24,341,15371936,2.0,55.0,17.990215264187867,0,1533
BSNHM062-24,4253,21463745,107.0,470.0,235.77582846003898,7,1539
BSNHM063-24,44,3414750,0.0,14.0,2.410958904109589,12,1533
BSNHM064-24,68,2947178,0.0,12.0,3.704500978473581,6,1533
BSNHM065-24,466,3044446,0.0,87.0,27.350293542074365,16,1533
BSNHM066-24,11,1354282,0.0,6.0,0.45792563600782776,2,1533
BSNHM067-24,167,3523695,1.0,31.0,9.228962818003914,2,1533
BSNHM068-24,355,4935037,4.0,50.0,20.9119373776908,2,1533
BSNHM069-24,2069,13067184,4.0,240.0,95.5146771037182,4,1533
BSNHM070-24,2381,1354291,46.0,310.0,145.53424657534248,0,1533
BSNHM071-24,1170,4167482,0.0,109.0,69.98630136986301,2,1533
BSNHM072-24,88,17392277,0.0,16.0,4.620352250489237,0,1533
BSNHM073-24,185,13481469,0.0,26.0,9.172549019607843,0,1530
BSNHM074-24,688,9707069,4.0,85.0,34.5224171539961,42,1539
BSNHM075-24,9,1715669,0.0,5.0,0.7964774951076321,8,1533
BSNHM076-24,103,2596746,0.0,20.0,5.923679060665362,7,1533
BSNHM078-24,284,9579283,0.0,66.0,16.665362035225048,3,1533
BSNHM079-24,9,3485472,0.0,6.0,0.5342465753424658,0,1533
BSNHM080-24,1635,12890077,28.0,187.0,86.94313725490196,0,1530
BSNHM082-24,742,2946752,12.0,86.0,43.12915851272016,2,1533
BSNHM083-24,16,6386310,0.0,12.0,1.4246575342465753,0,1533
BSNHM084-24,54,16655733,0.0,17.0,2.7529411764705882,1,1530
BSNHM085-24,981,14962974,0.0,109.0,54.14509803921569,6,1530
BSNHM086-24,448,10174668,4.0,48.0,24.459882583170256,0,1533
BSNHM087-24,1380,15958814,0.0,132.0,78.37377690802349,9,1533
BSNHM088-24,2759,6066989,46.0,316.0,167.3972602739726,2,1533
BSNHM089-24,31,1764859,0.0,13.0,2.164383561643836,41,1533
BSNHM090-24,15,1821975,0.0,7.0,1.0841487279843445,13,1533
BSNHM091-24,319,10906747,2.0,32.0,16.379647749510763,0,1533
BSNHM092-24,78,3508121,0.0,12.0,4.183953033268102,0,1533
BSNHM093-24,93,12208904,0.0,25.0,5.450097847358121,11,1533
BSNHM094-24,92,3328179,0.0,20.0,4.888454011741683,6,1533
BSNHM095-24,212,17028929,0.0,39.0,10.542074363992173,7,1533
BSNHM096-24,130,5860589,0.0,28.0,9.941176470588236,78,1530
BSNHM097-24,10,2432406,0.0,2.0,0.5088062622309197,4,1533
BSNHM098-24,423,16579235,0.0,59.0,23.04500978473581,15,1533
BSNHM099-24,445,13759630,0.0,58.0,20.301369863013697,0,1533
BSNHM101-24,629,2390062,2.0,84.0,39.05675146771037,15,1533
BSNHM102-24,216,10718288,0.0,30.0,10.654901960784313,3,1530
BSNHM103-24,22,5123498,0.0,16.0,1.0,0,1530
BSNHM104-24,171,3567869,0.0,24.0,9.764478764478765,0,1554
BSNHM105-24,185,15010475,0.0,32.0,8.851851851851851,0,1539
BSNHM106-24,1614,3058364,0.0,206.0,100.6105675146771,32,1533
BSNHM107-24,227,3129612,3.0,32.0,15.71624266144814,0,1533
BSNHM108-24,339,5381962,0.0,70.0,17.465753424657535,2,1533
BSNHM109-24,83,2969307,0.0,14.0,5.009765625,18,1536
BSNHM110-24,527,2927737,6.0,98.0,28.945205479452056,13,1533
BSNHM111-24,234,2650117,2.0,34.0,12.696673189823874,2,1533
BSNHM113-24,6,4168975,0.0,4.0,0.30919765166340507,4,1533
BSNHM114-24,215,11746111,0.0,30.0,10.91764705882353,0,1530
BSNHM115-24,2827,2873351,63.0,250.0,158.6764705882353,2,1530
BSNHM116-24,5,3249457,0.0,2.0,0.32748538011695905,13,1539
BSNHM117-24,70,3304620,0.0,14.0,3.8460038986354776,18,1539
BSNHM118-24,191,2394301,2.0,20.0,10.175438596491228,10,1539
BSNHM119-24,10,721537,0.0,6.0,0.863013698630137,0,1533
BSNHM121-24,125,7413604,0.0,29.0,6.8203125,7,1536
BSNHM122-24,679,14112987,0.0,88.0,36.78473581213307,2,1533
BSNHM123-24,998,4411138,25.0,98.0,60.35616438356164,5,1533
BSNHM124-24,301,10233811,0.0,63.0,15.729941291585128,1,1533
BSNHM125-24,24,2862341,0.0,4.0,1.0724070450097847,1,1533
BSNHM126-24,1499,18051900,20.0,133.0,72.07450980392157,0,1530
BSNHM128-24,18,943707,0.0,12.0,1.1929824561403508,10,1539
BSNHM129-24,92,2957025,0.0,20.0,5.814814814814815,1,1539
BSNHM130-24,8,700487,0.0,8.0,0.6888454011741683,0,1533
BSNHM131-24,182,4226478,0.0,32.0,9.943248532289628,0,1533
BSNHM132-24,191,6859051,0.0,52.0,13.61598440545809,78,1539
BSNHM133-24,10,2981148,0.0,10.0,0.3137254901960784,0,1530
BSNHM134-24,538,7961191,4.0,84.0,30.2720156555773,12,1533
BSNHM135-24,159,3687379,0.0,22.0,8.470588235294118,2,1530
BSNHM136-24,287,3141240,1.0,28.0,16.252446183953033,7,1533
BSNHM137-24,8,650882,0.0,8.0,0.5009784735812133,6,1533
BSNHM139-24,1,2006649,0.0,1.0,0.052941176470588235,55,1530
BSNHM140-24,3737,5245367,78.0,507.0,255.49317738791424,78,1539
BSNHM141-24,11221,21426728,265.0,1196.0,701.9707602339181,26,1539
BSNHM142-24,101,3428154,0.0,17.0,6.029354207436399,6,1533
BSNHM143-24,133,3474659,1.0,17.0,7.514677103718199,5,1533
BSNHM144-24,732,14394885,4.0,129.0,39.15851272015656,1,1533
BSNHM145-24,277,3567978,0.0,43.0,18.23091976516634,1,1533
BSNHM146-24,120,10973199,0.0,24.0,7.201565557729941,22,1533
BSNHM147-24,825,3673610,2.0,101.0,47.03137254901961,11,1530
BSNHM148-24,4765,12311696,30.0,563.0,243.29745596868884,2,1533
BSNHM149-24,174,3981904,0.0,34.0,10.228962818003914,4,1533
BSNHM150-24,1940,3310343,36.0,168.0,98.91423001949317,0,1539
BSNHM151-24,3270,14354488,66.0,335.0,171.20980392156864,0,1530
BSNHM152-24,745,8470711,9.0,110.0,46.45614035087719,47,1539
BSNHM153-24,133,6583391,0.0,28.0,10.021442495126706,79,1539
BSNHM154-24,177,4952614,1.0,24.0,11.123287671232877,0,1533
BSNHM155-24,140,2977175,0.0,26.0,7.3209393346379645,0,1533
BSNHM156-24,30,2752218,0.0,8.0,1.2524461839530332,6,1533
BSNHM157-24,149,4536801,0.0,22.0,7.949119373776908,2,1533
BSNHM158-24,392,14077929,0.0,58.0,21.412915851272015,0,1533
BSNHM159-24,61,4074250,0.0,11.0,3.1741682974559686,0,1533
BSNHM160-24,66,2127720,0.0,16.0,3.3679060665362037,8,1533
BSNHM161-24,266,5596019,0.0,71.0,23.55686274509804,117,1530
BSNHM162-24,295,544911,0.0,104.0,16.53448275862069,0,1566
BSNHM163-24,248,1965766,0.0,67.0,13.539961013645224,17,1539
BSNHM164-24,157,2274301,0.0,30.0,8.633528265107213,2,1539
BSNHM165-24,90,3219585,0.0,28.0,6.598825831702544,42,1533
BSNHM166-24,298,3968531,2.0,32.0,17.009784735812133,0,1533
BSNHM167-24,69,1497960,0.0,29.0,3.152641878669276,0,1533
BSNHM168-24,875,28555441,8.0,99.0,44.68297455968689,7,1533
BSNHM169-24,128,3530389,0.0,20.0,7.379647749510763,17,1533
BSNHM171-24,979,17205384,0.0,134.0,61.41291585127202,7,1533
BSNHM172-24,846,17165630,0.0,150.0,54.925925925925924,5,1539
BSNHM173-24,8,1716198,0.0,4.0,0.4099616858237548,0,1566
BSNHM174-24,54,9869380,0.0,13.0,3.5555555555555554,45,1539
BSNHM175-24,84,2519710,0.0,14.0,4.413255360623782,0,1539
BSNHM176-24,615,4018889,0.0,112.0,39.031311154598825,1,1533
BSNHM177-24,56,5804502,0.0,12.0,2.8140900195694716,0,1533
BSNHM178-24,76,10440839,0.0,15.0,4.068493150684931,14,1533
BSNHM179-24,195,3502957,2.0,22.0,10.720156555772995,2,1533
BSNHM180-24,560,11570574,2.0,70.0,28.234833659491194,0,1533
BSNHM181-24,144,3623063,0.0,24.0,7.694716242661448,2,1533
BSNHM182-24,1,1199518,0.0,1.0,0.0803921568627451,0,1530
BSNHM183-24,23,3703205,0.0,6.0,1.2124756335282652,2,1539
BSNHM184-24,196,3102865,0.0,26.0,11.021072796934867,17,1566
BSNHM185-24,356,3357846,4.0,59.0,23.16374269005848,62,1539
BSNHM186-24,319,26548399,0.0,45.0,19.92367906066536,3,1533
BSNHM187-24,67,9166259,0.0,13.0,3.4735812133072406,11,1533
BSNHM188-24,352,4894225,5.0,39.0,21.53921568627451,3,1530
BSNHM189-24,1403,11630494,0.0,178.0,68.85518590998043,2,1533
BSNHM190-24,11,2329101,0.0,7.0,0.8590998043052838,0,1533
BSNHM191-24,626,3107976,0.0,64.0,31.788649706457925,0,1533
UNIFI001-23,277,1684924,0.0,51.0,14.664717348927875,3,1539
UNIFI002-23,185,530341,0.0,24.0,11.555555555555555,4,1539
UNIFI003-23,158,4977620,0.0,30.0,9.138401559454191,12,1539
UNIFI004-23,87,3307090,0.0,14.0,5.009746588693957,4,1539
UNIFI005-23,285,3397829,0.0,41.0,13.925925925925926,0,1539
UNIFI006-23,1755,12023001,0.0,294.0,86.53606237816764,5,1539
UNIFI007-23,76,1209198,0.0,17.0,4.350877192982456,0,1539
UNIFI008-23,3768,27674688,0.0,874.0,224.49317738791424,32,1539
UNIFI009-23,69890,50546141,0.0,13978.0,3979.035087719298,326,1539
UNIFI010-23,1173,9392055,0.0,215.0,64.18128654970761,4,1539
UNIFI011-23,759,1690426,0.0,89.0,37.48343079922027,0,1539
UNIFI012-23,18,364071,0.0,6.0,1.0526315789473684,0,1539
UNIFI013-23,307,1026123,0.0,56.0,15.25925925925926,0,1539
UNIFI014-23,263,2618521,0.0,40.0,15.487329434697855,2,1539
UNIFI015-23,861,46847110,0.0,81.0,43.68810916179337,9,1539
UNIFI016-23,1569,37652180,0.0,209.0,76.270955165692,1,1539
