Process ID,n_reads,n_aligned,cov_min,cov_max,cov_avg,skipped_reads_low_rel_score,length
BGENL064-23,950,3382410,0.0,112.0,41.56555772994129,266,1533
BGENL065-23,1020,7495382,0.0,93.0,56.465753424657535,482,1533
BGENL066-23,694,1729912,0.0,68.0,31.275929549902152,202,1533
BGENL067-23,112,10690750,0.0,20.0,5.26614481409002,486,1533
BGENL068-23,4359,22260568,0.0,441.0,247.6692759295499,1455,1533
BGENL069-23,827,7927915,0.0,118.0,36.87866927592955,311,1533
BGENL070-23,144,258744,0.0,24.0,7.780821917808219,64,1533
BGENL071-23,155,592616,0.0,27.0,6.986301369863014,90,1533
BGENL072-23,500,6379191,0.0,55.0,24.596868884540118,177,1533
BGENL073-23,337,3739978,0.0,45.0,14.833659491193737,174,1533
BGENL074-23,679,4894935,0.0,131.0,28.800391389432484,182,1533
BGENL075-23,2054,3860058,0.0,188.0,98.49119373776908,510,1533
BGENL076-23,268,3746929,0.0,41.0,12.921722113502936,200,1533
BGENL077-23,1401,2570525,0.0,143.0,60.031311154598825,348,1533
BGENL078-23,79,315947,0.0,15.0,3.2093933463796476,44,1533
BGENL079-23,885,2436803,0.0,143.0,52.08610567514677,697,1533
BGENL080-23,1231,9917896,0.0,128.0,62.16829745596869,361,1533
BGENL081-23,551,11227630,0.0,68.0,27.328767123287673,323,1533
BGENL082-23,141,942498,0.0,23.0,6.4129158512720155,78,1533
BGENL083-23,362,4010214,0.0,44.0,15.20743639921722,185,1533
BGENL084-23,66,1307802,0.0,17.0,2.9921722113502933,100,1533
BGENL085-23,57,711424,0.0,14.0,2.644660194174757,78,1545
BGENL086-23,259,2691172,0.0,47.0,13.74757281553398,84,1545
BGENL087-23,67,909278,0.0,10.0,2.2776699029126215,82,1545
BGENL088-23,92,3148855,0.0,15.0,5.485322896281801,141,1533
BGENL089-23,266,2015478,0.0,30.0,11.131115459882583,65,1533
BGENL090-23,806,3499252,9.0,102.0,40.0665362035225,772,1533
BGENL091-23,181,1446226,0.0,26.0,8.151456310679611,179,1545
BGENL092-23,76,383675,0.0,12.0,3.654368932038835,45,1545
BGENL093-23,217,1597011,0.0,22.0,9.079611650485436,178,1545
BGENL094-23,1878,19370245,0.0,150.0,74.69514563106796,491,1545
BGENL095-23,2065,32374661,0.0,153.0,93.60582524271845,757,1545
BGENL096-23,6391,45670188,0.0,942.0,361.08414872798437,4479,1533
BGENL097-23,3025,41491185,0.0,453.0,161.04892367906066,2042,1533
BGENL098-23,1355,23211015,0.0,200.0,75.93933463796478,1496,1533
BGENL099-23,6240,12180156,208.0,481.0,328.7084148727984,451,1533
BGENL100-23,110,459923,0.0,25.0,6.85518590998043,97,1533
BGENL101-23,16278,65629234,543.0,1278.0,863.7084148727985,1484,1533
BGENL102-23,5845,22295633,164.0,428.0,304.7827788649706,1865,1533
BGENL103-23,43,394454,0.0,8.0,2.4031311154598827,83,1533
BGENL104-23,1498,4096065,39.0,133.0,79.19960861056751,146,1533
BGENL105-23,1967,19702752,80.0,184.0,124.25244618395304,971,1533
BGENL106-23,2669,12877459,91.0,233.0,159.5362035225049,729,1533
BGENL107-23,1722,4146959,60.0,193.0,112.64579256360078,209,1533
BGENL108-23,1236,2400860,35.0,169.0,81.73972602739725,363,1533
BGENL109-23,50768,7175012,2583.0,5126.0,3732.4344422700588,1671,1533
BGENL110-23,1562,14506998,76.0,144.0,109.00978473581213,710,1533
BGENL111-23,3701,36139370,117.0,369.0,232.4050880626223,3517,1533
BGENL112-23,756,3028747,5.0,116.0,42.28962818003914,276,1533
BGENL113-23,8384,31903130,12.0,1235.0,418.70450097847356,2605,1533
BGENL114-23,886,25397376,3.0,105.0,46.15068493150685,1316,1533
BGENL115-23,101,3754713,0.0,16.0,5.3209393346379645,128,1533
BGENL116-23,318,6426346,0.0,46.0,20.33659491193738,377,1533
BGENL117-23,1642,12669820,0.0,211.0,119.49902152641879,1133,1533
BGENL118-23,1359,7791574,0.0,169.0,82.74755381604696,528,1533
BGENL119-23,174,1760199,0.0,23.0,9.356164383561644,107,1533
BGENL120-23,189,5741849,0.0,26.0,9.909980430528377,220,1533
BGENL121-23,5898,38958828,160.0,539.0,330.67318982387474,789,1533
BGENL122-23,1315,1650650,30.0,106.0,65.45988258317026,131,1533
BGENL123-23,732,11338755,5.0,54.0,31.800391389432484,180,1533
BGENL124-23,226,7634875,0.0,30.0,11.664077669902913,1475,1545
BGENL125-23,24066,5067064,0.0,2671.0,1566.8640776699028,4935,1545
BGENL126-23,1634,10578296,0.0,178.0,102.4873786407767,2208,1545
BGENL127-23,786,13818719,21.0,83.0,46.12133072407045,623,1533
BGENL128-23,1024,8963848,29.0,90.0,59.80234833659491,327,1533
BGENL129-23,21317,72684900,777.0,2012.0,1328.682974559687,3166,1533
BGENL130-23,1502,1507759,0.0,251.0,102.37769080234834,983,1533
BGENL131-23,18,160977,0.0,6.0,0.8434442270058709,31,1533
BGENL132-23,2730,25596061,0.0,370.0,145.8454011741683,3145,1533
BGENL133-23,4700,53529484,0.0,515.0,242.73189823874756,3157,1533
BGENL134-23,674,3410555,0.0,112.0,45.37377690802348,414,1533
BGENL135-23,5539,2020899,0.0,838.0,415.89628180039136,3041,1533
BGENL136-23,296,14080203,0.0,72.0,13.409001956947163,701,1533
BGENL137-23,3453,36469032,0.0,422.0,158.18982387475538,3023,1533
BGENL138-23,1167,3018183,0.0,187.0,67.2211350293542,797,1533
BGENL139-23,1092,23686399,0.0,167.0,58.9412915851272,1375,1533
BGENL140-23,94,1323427,0.0,21.0,4.187866927592955,163,1533
BGENL141-23,1341,12048232,0.0,198.0,78.82191780821918,1324,1533
BGENL142-23,2201,11033292,0.0,374.0,149.49510763209392,1772,1533
BGENL143-23,668,8421182,0.0,88.0,38.74951076320939,785,1533
BGENL144-23,935,18279655,0.0,120.0,47.360078277886494,1198,1533
BGENL145-23,647,30430119,0.0,87.0,29.863013698630137,1839,1533
BGENL146-23,1584,16886263,0.0,208.0,96.91389432485323,1484,1533
BGENL147-23,7850,4862652,3.0,960.0,569.4951076320939,1746,1533
BGENL148-23,4235,26026694,0.0,351.0,193.6751467710372,1681,1533
BGENL149-23,4238,4564665,0.0,534.0,275.4011741682975,1054,1533
BGENL150-23,1991,3438444,0.0,321.0,133.91585127201566,1957,1533
BGENL151-23,887,1112395,0.0,141.0,58.007827788649706,858,1533
BGENL152-23,739,9461029,0.0,107.0,46.67318982387476,1091,1533
BGENL153-23,5754,10311159,0.0,664.0,380.0,3002,1533
BGENL154-23,52,512390,0.0,9.0,3.3542074363992174,75,1533
BGENL155-23,563,286175,0.0,68.0,35.409001956947165,332,1533
BGENL156-23,21144,3841791,0.0,2936.0,1587.545988258317,12892,1533
BGENL157-23,2162,1232981,0.0,268.0,142.88649706457926,1236,1533
BGENL158-23,5364,1318080,0.0,708.0,347.1565557729941,2705,1533
BGENL159-23,1654,5388575,28.0,137.0,72.37964774951077,241,1533
BGENL160-23,5752,6503627,87.0,492.0,294.24461839530335,285,1533
BGENL161-23,1013,1200419,8.0,111.0,49.30528375733855,165,1533
BGENL162-23,520,11557572,0.0,62.0,30.702544031311156,569,1533
BGENL163-23,638,7815125,0.0,78.0,36.83561643835616,572,1533
BGENL164-23,4,114608,0.0,2.0,0.3287671232876712,12,1533
BGENL165-23,12025,81566452,0.0,1579.0,743.4500978473582,7078,1533
BGENL166-23,7270,61962606,0.0,945.0,457.160469667319,4472,1533
BGENL167-23,707,7527605,0.0,92.0,45.30724070450098,472,1533
BGENL168-23,1316,6716822,0.0,170.0,86.73385518590997,921,1533
BGENL169-23,1845,42538970,0.0,255.0,106.7279843444227,2697,1533
BGENL170-23,586,1900283,0.0,93.0,39.11741682974559,600,1533
BGENL171-23,4781,39515884,0.0,554.0,329.90410958904107,3456,1533
BGENL172-23,18245,1457290,0.0,2277.0,1352.8375733855187,10639,1533
BGENL173-23,82,844961,0.0,14.0,4.704500978473582,191,1533
BGENL174-23,1480,11626681,0.0,174.0,84.58904109589041,1143,1533
BGENL175-23,605,2184894,0.0,86.0,36.03522504892368,380,1533
BGENL176-23,48,1335738,0.0,14.0,2.2700587084148727,143,1533
BGENL177-23,490,2975966,0.0,52.0,25.289628180039138,346,1533
BGENL178-23,875,940145,0.0,119.0,40.59882583170254,584,1533
BGENL179-23,1941,8892809,0.0,172.0,78.4931506849315,879,1533
BGENL180-23,1341,354839,0.0,204.0,91.86888454011742,763,1533
BGENL181-23,4544,2179397,0.0,395.0,176.43639921722112,2201,1533
BGENL182-23,87,1421070,0.0,39.0,4.684931506849315,240,1533
BGENL183-23,511,6912732,0.0,79.0,24.604696673189824,747,1533
BGENL184-23,3369,16488100,0.0,372.0,168.1095890410959,1925,1533
BGENL185-23,1888,9259359,0.0,198.0,105.7279843444227,1288,1533
BGENL186-23,1035,3801871,1.0,104.0,52.05283757338552,890,1533
BGENL187-23,534,621763,0.0,54.0,29.29354207436399,186,1533
BGENL188-23,394,2220276,0.0,53.0,16.97651663405088,461,1533
BGENL189-23,1113,1077970,4.0,178.0,75.79060665362036,344,1533
BGENL190-23,36,343633,0.0,17.0,2.0371819960861055,77,1533
BSNHM002-24,80,2884916,0.0,54.0,2.243137254901961,52,1530
BSNHM003-24,911,4710870,16.0,104.0,51.6320939334638,138,1533
BSNHM004-24,13323,3441860,0.0,1235.0,743.9608610567515,3240,1533
BSNHM005-24,47,1124482,0.0,26.0,1.3835616438356164,38,1533
BSNHM006-24,729,14213927,0.0,170.0,24.68884540117417,652,1533
BSNHM007-24,345,4236930,0.0,55.0,14.819960861056751,160,1533
BSNHM008-24,297,12691718,0.0,44.0,9.937377690802348,112,1533
BSNHM009-24,799,10368834,0.0,72.0,24.9706457925636,201,1533
BSNHM010-24,235,3524795,0.0,141.0,4.911937377690802,90,1533
BSNHM011-24,54642,8285421,478.0,4922.0,2877.6810176125246,5485,1533
BSNHM012-24,162,4267601,0.0,42.0,3.6868884540117417,70,1533
BSNHM013-24,295,3309647,0.0,36.0,12.494117647058824,58,1530
BSNHM014-24,102,2476252,0.0,58.0,2.9784735812133074,107,1533
BSNHM015-24,127,3143816,0.0,25.0,4.798434442270059,107,1533
BSNHM016-24,146,1198349,0.0,48.0,4.142578125,4,1536
BSNHM017-24,948,5061901,2.0,93.0,56.45792563600783,389,1533
BSNHM018-24,402,4472426,0.0,64.0,16.332681017612526,441,1533
BSNHM019-24,1805,4324726,20.0,222.0,124.20547945205479,417,1533
BSNHM020-24,159,3207079,0.0,22.0,6.046966731898239,81,1533
BSNHM021-24,25616,4217755,707.0,2536.0,1680.1549019607844,891,1530
BSNHM022-24,161,969561,0.0,63.0,3.996086105675147,49,1533
BSNHM023-24,4045,12420703,15.0,373.0,138.04109589041096,401,1533
BSNHM024-24,809,3056181,0.0,126.0,34.3013698630137,207,1533
BSNHM025-24,270,7273777,0.0,209.0,5.880626223091976,274,1533
BSNHM026-24,28,400134,0.0,6.0,1.3013698630136987,68,1533
BSNHM027-24,5552,36254833,0.0,438.0,213.07827788649706,624,1533
BSNHM028-24,121,1599831,0.0,37.0,4.354207436399217,56,1533
BSNHM029-24,377,4191186,0.0,313.0,6.6007827788649704,89,1533
BSNHM030-24,135,3917025,0.0,96.0,2.9256360078277885,75,1533
BSNHM031-24,145,3273300,0.0,34.0,5.215264187866928,89,1533
BSNHM032-24,2507,14052609,9.0,224.0,83.16046966731898,414,1533
BSNHM033-24,231,4050537,0.0,24.0,8.264187866927593,65,1533
BSNHM034-24,253,4323288,0.0,26.0,8.921722113502936,70,1533
BSNHM035-24,188,2292135,0.0,61.0,5.9804305283757335,56,1533
BSNHM036-24,102,2295514,0.0,28.0,2.2739726027397262,8,1533
BSNHM037-24,199,2464371,0.0,34.0,6.191780821917808,48,1533
BSNHM038-24,284,2544976,0.0,76.0,13.356164383561644,421,1533
BSNHM039-24,2252,5045999,64.0,170.0,108.30332681017613,228,1533
BSNHM040-24,646,17376993,0.0,229.0,21.743639921722114,660,1533
BSNHM041-24,915,1573235,0.0,132.0,38.47358121330724,1048,1533
BSNHM042-24,976,6072179,0.0,140.0,34.070450097847356,290,1533
BSNHM043-24,3335,12470772,8.0,381.0,122.62818003913894,323,1533
BSNHM044-24,837,7064287,3.0,66.0,33.082191780821915,166,1533
BSNHM045-24,911,23028647,0.0,92.0,26.95499021526419,207,1533
BSNHM046-24,211,1339814,0.0,40.0,7.8101761252446185,83,1533
BSNHM047-24,2119,1586472,27.0,254.0,102.00978473581213,159,1533
BSNHM048-24,852,4242504,0.0,149.0,45.205479452054796,345,1533
BSNHM049-24,103,811103,0.0,39.0,3.843444227005871,1,1533
BSNHM050-24,421,1728441,0.0,91.0,13.729044834307992,72,1539
BSNHM051-24,131,4397614,0.0,16.0,3.5764705882352943,37,1530
BSNHM052-24,135,2655314,0.0,34.0,5.123287671232877,58,1533
BSNHM053-24,1569,12605347,0.0,243.0,70.28180039138944,1392,1533
BSNHM054-24,767,3188596,0.0,71.0,33.05675146771037,330,1533
BSNHM055-24,793,4850660,5.0,72.0,44.11937377690802,201,1533
BSNHM056-24,259,3935281,0.0,38.0,11.414872798434443,134,1533
BSNHM057-24,199,3241956,0.0,21.0,7.913894324853229,190,1533
BSNHM058-24,21722,15062244,0.0,1869.0,607.0978473581214,5751,1533
BSNHM059-24,5198,3634170,27.0,400.0,275.7260273972603,783,1533
BSNHM060-24,258,9536631,0.0,34.0,9.305283757338552,123,1533
BSNHM061-24,739,15371936,0.0,64.0,28.996086105675147,293,1533
BSNHM062-24,7968,21463745,130.0,651.0,327.96881091617934,1322,1539
BSNHM063-24,147,3414750,0.0,36.0,3.974559686888454,153,1533
BSNHM064-24,172,2947178,0.0,35.0,5.213307240704501,94,1533
BSNHM065-24,612,3044446,0.0,126.0,25.82778864970646,387,1533
BSNHM066-24,83,1354282,0.0,28.0,2.1409001956947162,34,1533
BSNHM067-24,290,3523695,1.0,36.0,12.475538160469668,77,1533
BSNHM068-24,530,4935037,0.0,72.0,25.258317025440313,170,1533
BSNHM069-24,14183,13067184,0.0,1129.0,415.5166340508806,3919,1533
BSNHM070-24,3696,1354291,30.0,400.0,181.44814090019568,240,1533
BSNHM071-24,1730,4167482,0.0,136.0,83.00978473581213,301,1533
BSNHM072-24,270,17392277,0.0,26.0,8.864970645792564,164,1533
BSNHM073-24,842,13481469,0.0,74.0,26.186274509803923,208,1530
BSNHM074-24,1820,9707069,4.0,169.0,62.27485380116959,410,1539
BSNHM075-24,52,1715669,0.0,36.0,0.9041095890410958,44,1533
BSNHM076-24,126,2596746,0.0,20.0,5.886497064579256,134,1533
BSNHM078-24,721,9579283,0.0,93.0,26.072407045009786,230,1533
BSNHM079-24,28,3485472,0.0,8.0,1.009784735812133,37,1533
BSNHM080-24,3363,12890077,28.0,286.0,134.01568627450982,384,1530
BSNHM081-24,213,2576150,0.0,81.0,4.140900195694717,133,1533
BSNHM082-24,1171,2946752,18.0,112.0,54.00391389432485,130,1533
BSNHM083-24,173,6386310,0.0,60.0,4.062622309197652,87,1533
BSNHM084-24,993,16655733,0.0,162.0,24.20980392156863,111,1530
BSNHM085-24,1493,14962974,0.0,147.0,63.194117647058825,605,1530
BSNHM086-24,903,10174668,0.0,76.0,35.33268101761252,216,1533
BSNHM087-24,2327,15958814,0.0,177.0,99.42074363992172,870,1533
BSNHM088-24,3412,6066989,43.0,373.0,182.98825831702544,452,1533
BSNHM089-24,38,1764859,0.0,26.0,1.1095890410958904,109,1533
BSNHM090-24,45,1821975,0.0,26.0,1.3796477495107633,62,1533
BSNHM091-24,748,10906747,4.0,58.0,27.825831702544033,153,1533
BSNHM092-24,142,3508121,0.0,22.0,5.802348336594912,99,1533
BSNHM093-24,184,12208904,0.0,74.0,5.213307240704501,372,1533
BSNHM094-24,323,3328179,0.0,70.0,10.09197651663405,65,1533
BSNHM095-24,697,17028929,0.0,75.0,23.176125244618394,257,1533
BSNHM096-24,304,5860589,0.0,211.0,8.290196078431373,326,1530
BSNHM097-24,63,2432406,0.0,20.0,1.5088062622309197,55,1533
BSNHM098-24,1636,16579235,0.0,383.0,47.178082191780824,907,1533
BSNHM099-24,2434,13759630,2.0,160.0,73.15655577299412,428,1533
BSNHM101-24,623,2390062,0.0,130.0,28.83365949119374,503,1533
BSNHM102-24,1017,10718288,4.0,100.0,31.13921568627451,76,1530
BSNHM103-24,74,5123498,0.0,18.0,2.215686274509804,28,1530
BSNHM104-24,351,3567869,0.0,32.0,14.26061776061776,78,1554
BSNHM105-24,918,15010475,0.0,82.0,27.062378167641327,143,1539
BSNHM106-24,2264,3058364,0.0,1205.0,79.81800391389433,1517,1533
BSNHM107-24,259,3129612,0.0,38.0,14.58317025440313,239,1533
BSNHM108-24,782,5381962,0.0,104.0,29.152641878669275,120,1533
BSNHM109-24,210,2969307,0.0,55.0,6.8515625,121,1536
BSNHM110-24,1300,2927737,18.0,169.0,48.03326810176125,118,1533
BSNHM111-24,412,2650117,1.0,44.0,17.54207436399217,64,1533
BSNHM113-24,394,4168975,0.0,355.0,6.506849315068493,37,1533
BSNHM114-24,525,11746111,2.0,46.0,19.19607843137255,98,1530
BSNHM115-24,7331,2873351,72.0,435.0,277.81960784313725,696,1530
BSNHM116-24,28,3249457,0.0,16.0,0.6393762183235867,42,1539
BSNHM117-24,306,3304620,0.0,44.0,8.732943469785575,101,1539
BSNHM118-24,781,2394301,0.0,104.0,24.33138401559454,159,1539
BSNHM119-24,86,721537,0.0,70.0,1.5616438356164384,14,1533
BSNHM121-24,304,7413604,0.0,70.0,9.4375,258,1536
BSNHM122-24,1514,14112987,0.0,146.0,53.67123287671233,968,1533
BSNHM123-24,1217,4411138,16.0,117.0,64.52837573385519,179,1533
BSNHM124-24,691,10233811,0.0,145.0,24.379647749510763,374,1533
BSNHM125-24,72,2862341,0.0,10.0,2.371819960861057,51,1533
BSNHM126-24,6609,18051900,67.0,380.0,207.66666666666666,569,1530
BSNHM128-24,35,943707,0.0,15.0,1.1988304093567252,58,1539
BSNHM129-24,112,2957025,0.0,22.0,5.955165692007797,28,1539
BSNHM131-24,306,4226478,0.0,40.0,12.956947162426614,133,1533
BSNHM132-24,519,6859051,0.0,280.0,13.148148148148149,420,1539
BSNHM133-24,111,2981148,0.0,62.0,2.5549019607843135,51,1530
BSNHM134-24,908,7961191,0.0,143.0,34.75538160469667,712,1533
BSNHM135-24,287,3687379,0.0,30.0,11.288235294117648,75,1530
BSNHM136-24,399,3141240,0.0,36.0,17.291585127201564,191,1533
BSNHM137-24,30,650882,0.0,28.0,0.48140900195694714,14,1533
BSNHM140-24,4405,5245367,129.0,539.0,271.8460038986355,526,1539
BSNHM141-24,16521,21426728,317.0,1531.0,848.1013645224172,1058,1539
BSNHM142-24,203,3428154,0.0,31.0,7.772994129158513,153,1533
BSNHM143-24,240,3474659,0.0,31.0,9.608610567514678,203,1533
BSNHM144-24,1477,14394885,0.0,212.0,57.87866927592955,412,1533
BSNHM145-24,329,3567978,0.0,48.0,13.048923679060666,406,1533
BSNHM146-24,386,10973199,0.0,163.0,10.722113502935422,305,1533
BSNHM147-24,1148,3673610,3.0,114.0,55.44509803921569,102,1530
BSNHM148-24,11175,12311696,80.0,940.0,424.7260273972603,940,1533
BSNHM149-24,261,3981904,0.0,36.0,11.119373776908024,125,1533
BSNHM150-24,4296,3310343,72.0,251.0,164.68421052631578,294,1539
BSNHM151-24,7430,14354488,161.0,557.0,288.8254901960784,462,1530
BSNHM152-24,1062,8470711,14.0,181.0,47.89083820662768,457,1539
BSNHM153-24,279,6583391,0.0,163.0,6.37037037037037,354,1539
BSNHM154-24,222,4952614,0.0,32.0,11.405088062622308,299,1533
BSNHM155-24,260,2977175,0.0,38.0,10.675146771037182,93,1533
BSNHM156-24,174,2752218,0.0,40.0,4.949119373776908,41,1533
BSNHM157-24,273,4536801,0.0,30.0,10.653620352250488,152,1533
BSNHM158-24,799,14077929,2.0,73.0,30.532289628180038,161,1533
BSNHM159-24,123,4074250,0.0,26.0,4.692759295499021,72,1533
BSNHM160-24,276,2127720,0.0,49.0,8.637964774951076,56,1533
BSNHM161-24,173,5596019,0.0,101.0,9.54313725490196,637,1530
BSNHM162-24,523,544911,0.0,104.0,21.7183908045977,12,1566
BSNHM163-24,407,1965766,0.0,67.0,14.407407407407407,510,1539
BSNHM164-24,476,2274301,0.0,62.0,15.610136452241715,52,1539
BSNHM165-24,80,3219585,0.0,16.0,3.6340508806262233,305,1533
BSNHM166-24,398,3968531,2.0,33.0,19.279843444227005,136,1533
BSNHM167-24,170,1497960,0.0,30.0,5.39334637964775,20,1533
BSNHM168-24,2186,28555441,12.0,188.0,79.36594911937378,563,1533
BSNHM169-24,225,3530389,0.0,35.0,7.4344422700587085,266,1533
BSNHM171-24,1333,17205384,0.0,230.0,53.11350293542074,1282,1533
BSNHM172-24,1094,17165630,0.0,225.0,47.72514619883041,696,1539
BSNHM173-24,50,1716198,0.0,20.0,1.1781609195402298,14,1566
BSNHM174-24,353,9869380,0.0,158.0,7.961013645224171,385,1539
BSNHM175-24,398,2519710,0.0,40.0,12.038986354775828,21,1539
BSNHM176-24,544,4018889,0.0,134.0,27.6692759295499,636,1533
BSNHM177-24,106,5804502,0.0,16.0,4.1682974559686885,123,1533
BSNHM178-24,395,10440839,0.0,148.0,10.506849315068493,203,1533
BSNHM179-24,333,3502957,1.0,31.0,13.71037181996086,91,1533
BSNHM180-24,1956,11570574,5.0,456.0,63.178082191780824,713,1533
BSNHM181-24,240,3623063,0.0,42.0,9.733855185909981,80,1533
BSNHM182-24,50,1199518,0.0,24.0,1.0274509803921568,11,1530
BSNHM183-24,80,3703205,0.0,22.0,2.3859649122807016,26,1539
BSNHM184-24,534,3102865,0.0,82.0,17.772030651340994,190,1566
BSNHM185-24,476,3357846,6.0,46.0,21.647173489278753,515,1539
BSNHM186-24,337,26548399,0.0,63.0,14.720156555772995,1776,1533
BSNHM187-24,977,9166259,0.0,605.0,20.068493150684933,130,1533
BSNHM188-24,489,4894225,10.0,49.0,24.727450980392156,162,1530
BSNHM189-24,4215,11630494,0.0,640.0,136.30332681017612,1564,1533
BSNHM190-24,85,2329101,0.0,77.0,1.5303326810176126,45,1533
BSNHM191-24,1155,3107976,0.0,138.0,42.09197651663405,511,1533
UNIFI001-23,574,1684924,0.0,97.0,21.415204678362574,260,1539
UNIFI002-23,229,530341,0.0,34.0,10.539961013645224,124,1539
UNIFI003-23,192,4977620,0.0,40.0,8.553606237816764,214,1539
UNIFI004-23,101,3307090,0.0,16.0,4.4035087719298245,83,1539
UNIFI005-23,680,3397829,0.0,75.0,25.16179337231969,244,1539
UNIFI006-23,4905,12023001,0.0,848.0,171.6998050682261,1436,1539
UNIFI007-23,183,1209198,0.0,23.0,6.769980506822612,58,1539
UNIFI008-23,4097,27674688,0.0,1562.0,191.33528265107213,2979,1539
UNIFI009-23,91266,50546141,0.0,25103.0,4097.335282651072,39921,1539
UNIFI010-23,2459,9392055,0.0,543.0,94.99610136452242,1082,1539
UNIFI011-23,1867,1690426,0.0,197.0,65.7953216374269,652,1539
UNIFI012-23,24,364071,0.0,6.0,1.0545808966861598,26,1539
UNIFI013-23,1079,1026123,0.0,156.0,35.7270955165692,355,1539
