processid	family	species	identification	identification_rank	identification_method	nuc_basecount	nuc_full_basecount	ambig_basecount	ambig_full_basecount	stop_codons	error	fasta_file
BGENL495-23	Empididae	Hilara anglodanica	None	family	BLAST	655	1524	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL496-23	Empididae	Hilara anglodanica	None	family	BLAST	656	1440	12	22	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL497-23	Empididae	Hilara apta	None	family	BLAST	616	1197	14	21	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL498-23	Empididae	Hilara apta	None	family	BLAST	628	1326	0	5	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL499-23	Empididae	Hilara apta	None	family	BLAST	655	1527	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL500-23	Empididae	Hilara angustifrons	None	family	BLAST	40	447	0	9	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL501-23	Empididae	Hilara angustifrons	None	family	BLAST	657	1425	1	1	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL502-23	Empididae	Hilara angustifrons	None	family	BLAST	148	726	0	33	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL503-23	Empididae	Hilara clypeata	None	family	BLAST	542	1197	1	26	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL504-23	Empididae	Hilara clypeata	None	family	BLAST	626	1140	3	52	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL505-23	Empididae	Hilara clypeata	None	family	BLAST	109	972	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL506-23	Empididae	Hilara discalis	None	family	BLAST	655	1389	9	13	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL507-23	Empididae	Hilara discalis	None	family	BLAST	571	1095	8	25	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL508-23	Empididae	Hilara discalis	None	family	BLAST	646	1344	8	26	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL509-23	Empididae	Hilara discoidalis	None	family	BLAST	655	1452	0	1	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL510-23	Empididae	Hilara discoidalis	None	family	BLAST	655	1464	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL511-23	Empididae	Hilara discoidalis	None	family	BLAST	655	1350	3	4	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL512-23	Empididae	Hilara gooti	None	family	BLAST	274	786	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL513-23	Empididae	Hilara gooti	None	family	BLAST	226	462	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL514-23	Empididae	Hilara gooti	None	family	BLAST	None	0	None	0	0	Local BLAST failed for sequence ''	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL515-23	Empididae	Hilara hirtipes	None	family	BLAST	656	1515	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL516-23	Empididae	Hilara hirtipes	None	family	BLAST	656	1527	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL517-23	Empididae	Hilara hirtipes	None	family	BLAST	147	729	0	1	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL518-23	Empididae	Hilara lasochira	None	family	BLAST	302	993	0	15	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL519-23	Empididae	Hilara lasochira	None	family	BLAST	655	1374	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL520-23	Empididae	Hilara lasochira	None	family	BLAST	646	1347	0	13	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL521-23	Empididae	Hilara nigrocincta	None	family	BLAST	95	228	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL522-23	Empididae	Hilara nigrocincta	None	family	BLAST	655	1449	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL523-23	Empididae	Hilara nigrocincta	None	family	BLAST	602	1212	5	11	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL524-23	Empididae	Hilara primula	None	family	BLAST	656	1527	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL525-23	Empididae	Hilara primula	None	family	BLAST	656	1431	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL526-23	Empididae	Hilara primula	None	family	BLAST	656	1437	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL527-23	Empididae	Hilara rejecta	None	family	BLAST	656	1497	0	2	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL528-23	Empididae	Hilara rejecta	None	family	BLAST	656	1527	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL529-23	Empididae	Hilara rejecta	None	family	BLAST	656	1365	13	15	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL530-23	Empididae	Hilara thoracica	None	family	BLAST	655	1413	54	124	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL531-23	Empididae	Hilara thoracica	None	family	BLAST	596	1242	13	31	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL532-23	Empididae	Hilara thoracica	None	family	BLAST	655	1425	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL533-23	Empididae	Hilara veltmani	None	family	BLAST	655	1386	3	25	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL534-23	Empididae	Hilara veltmani	None	family	BLAST	109	918	4	59	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL535-23	Empididae	Hilara veltmani	None	family	BLAST	656	1377	0	24	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL536-23	Ephydridae	Hydrellia ranunculii	None	family	BLAST	657	1383	0	3	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL537-23	Ephydridae	Hydrellia ranunculii	None	family	BLAST	657	1524	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL538-23	Ephydridae	Hydrellia ranunculii	None	family	BLAST	656	1527	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL539-23	Heleomyzidae	Eccoptomera microps	None	family	BLAST	638	1356	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL540-23	Heleomyzidae	Eccoptomera microps	None	family	BLAST	656	1335	23	37	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL541-23	Heleomyzidae	Eccoptomera microps	None	family	BLAST	656	1524	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL542-23	Hybotidae	Oedalea tibialis	None	family	BLAST	656	1527	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL543-23	Hybotidae	Oedalea tibialis	None	family	BLAST	657	1527	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL544-23	Hybotidae	Oedalea tibialis	None	family	BLAST	657	1497	1	3	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL545-23	Hybotidae	Platypalpus excisus	None	family	BLAST	353	531	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL546-23	Hybotidae	Platypalpus excisus	None	family	BLAST	348	912	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL547-23	Ephydridae	Hydrellia mutata	None	family	BLAST	657	1527	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL548-23	Empididae	Hilara media	None	family	BLAST	657	1527	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL549-23	Empididae	Hilara pseudosartrix	None	family	BLAST	657	1491	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL550-23	Ephydridae	Philotelma defecta	None	family	BLAST	151	708	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL551-23	Hybotidae	Crossopalpus flexuosus	None	family	BLAST	657	1527	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL552-23	Hybotidae	Euthyneura inermis	None	family	BLAST	656	1527	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL553-23	Hybotidae	Platypalpus collini	None	family	BLAST	75	108	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL554-23	Hybotidae	Platypalpus pallipes	None	family	BLAST	656	1500	1	2	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL555-23	Hybotidae	Platypalpus pallipes	None	family	BLAST	657	1527	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL556-23	Hybotidae	Platypalpus pallipes	None	family	BLAST	657	1527	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL557-23	Hybotidae	Platypalpus praecinctus	None	family	BLAST	657	1527	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL558-23	Hybotidae	Platypalpus praecinctus	None	family	BLAST	657	1527	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL559-23	Hybotidae	Platypalpus praecinctus	None	family	BLAST	657	1527	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL560-23	Hybotidae	Syneches muscarius	None	family	BLAST	436	879	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL561-23	Hybotidae	Syneches muscarius	None	family	BLAST	108	390	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL562-23	Hybotidae	Syneches muscarius	None	family	BLAST	71	390	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL563-23	Hybotidae	Tachydromia costalis	None	family	BLAST	452	822	0	28	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL564-23	Hybotidae	Tachydromia costalis	None	family	BLAST	656	1374	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL565-23	Hybotidae	Tachydromia costalis	None	family	BLAST	511	1050	30	38	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL566-23	Hybotidae	Tachydromia smithi	None	family	BLAST	656	1437	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL567-23	Hybotidae	Tachydromia smithi	None	family	BLAST	464	1122	12	35	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL568-23	Hybotidae	Tachydromia smithi	None	family	BLAST	656	1521	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL569-23	Hybotidae	Platypalpus melancholicus	None	family	BLAST	655	1527	0	0	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
BGENL570-23	Hybotidae	Platypalpus rapidus	None	family	BLAST	655	1413	2	8	0	None	data/BGE00172_MGE_cox1_insect_universal.fas
NC-BGE00172	None	None	None	family	BLAST	139	495	0	0	0	NC-BGE00172 not in BOLD	data/BGE00172_MGE_cox1_insect_universal.fas
