BSNHM181-24	146	Nymphalidae, Rhyacophilidae, Lycaenidae, Megalopygidae, Culicidae	Rhyacophilidae	Rhyacophila martynovi	[]	0	False
BSNHM122-24	54	Leptoceridae	Leptoceridae	Leptocerus lusitanicus	[5]	0	False
BSNHM122-24	498	Leptoceridae, Palaeosetidae	Leptoceridae	Leptocerus lusitanicus	[]	0	False
BSNHM058-24	657	Ecnomidae, Psychomyiidae, Polycentropodidae	Polycentropodidae	Polycentropus divergens	[]	0	True
BSNHM185-24	656	Nemouridae, Taeniopterygidae, Capniidae	Taeniopterygidae	Oemopteryx loewii	[]	0	True
BSNHM062-24	656	Goeridae, Brachycentridae, Lepidostomatidae, Uenoidae	Brachycentridae	Micrasema nigrum	[]	0	True
BSNHM111-24	352	Limnephilidae	Limnephilidae	Grammotaulius sibiricus	[]	0	False
BSNHM141-24	656	Nemouridae	Nemouridae	Protonemura montana	[]	0	True
BSNHM011-24	657	Psychomyiidae	Psychomyiidae	Tinodes cortensis	[]	0	True
BSNHM104-24	439	Chloroperlidae	Chloroperlidae	Isoptena serricornis	[]	0	False
BSNHM072-24	104	Sericostomatidae	Sericostomatidae	Sericostoma maclachlanianum	[]	0	False
BSNHM039-24	657	Polleniidae, Leiodidae, Hepialidae, Glossosomatidae, Cylindrotomidae	Glossosomatidae	Glossosoma spoliatum	[]	0	True
BSNHM070-24	657	Unknown	Psychomyiidae	Tinodes agaricinus	[]	0	False
BSNHM126-24	657	Heptageniidae	Heptageniidae	Ecdyonurus forcipula	[]	0	True
BSNHM003-24	657	Glossosomatidae, Palaeosetidae, Geometridae	Glossosomatidae	Agapetus iridipennis	[]	0	True
BSNHM080-24	435	Limnephilidae	Limnephilidae	Limnephilus ponticus	[]	0	False
BSNHM145-24	656	Hominidae	Hydroptilidae	Hydroptila acuta	[]	0	False
BSNHM148-24	657	Psychomyiidae	Psychomyiidae	Tinodes cinereus	[]	0	True
BSNHM061-24	299	Nymphalidae, Glossosomatidae, Noctuidae, Geometridae	Glossosomatidae	Agapetus caucasicus	[]	0	False
BSNHM055-24	655	Limnephilidae	Limnephilidae	Acrophylax vernalis	[]	0	True
BSNHM007-24	426	Leptoceridae	Leptoceridae	Erotesis melanella	[3, 10, 14, 30, 33, 58, 71, 73, 77, 87, 89, 91, 99, 101]	0	False
BSNHM171-24	657	Geometridae, Gelechiidae, Glossosomatidae, Hepialidae	Thremmatidae	Thremma sardoum	[]	0	False
BSNHM158-24	160	Limnephilidae	Limnephilidae	Micropterna malaspina	[]	0	False
BSNHM158-24	19	Limnephilidae, Molannidae	Limnephilidae	Micropterna malaspina	[]	0	False
BSNHM086-24	190	Geometridae, Nymphalidae, Glossosomatidae, Attevidae	Glossosomatidae	Agapetus cyrenensis	[]	0	False
BSNHM086-24	657	Erebidae, Nymphalidae, Glossosomatidae, Rhyacophilidae	Glossosomatidae	Agapetus cyrenensis	[]	0	True
BSNHM114-24	246	Carabidae, Hydrophilidae, Heptageniidae	Heptageniidae	Ecdyonurus bellieri	[]	0	False
BSNHM123-24	656	Limnephilidae	Limnephilidae	Grammotaulius submaculatus	[]	0	True
BSNHM102-24	61	Heptageniidae	Heptageniidae	Ecdyonurus austriacus	[]	0	False
BSNHM102-24	182	Hydrophilidae, Siphlonuridae, Heptageniidae, Leptophlebiidae, Ephemerellidae	Heptageniidae	Ecdyonurus austriacus	[]	0	False
BSNHM004-24	657	Hydropsychidae	Hydropsychidae	Diplectrona meridionalis	[]	0	True
BSNHM134-24	657	Leptoceridae	Leptoceridae	Mystacides azurea	[]	0	True
BSNHM059-24	657	Psychomyiidae	Psychomyiidae	Tinodes pollensa	[]	0	True
BSNHM018-24	295	Nymphalidae, Limacodidae, Pieridae, Lycaenidae, Zygaenidae	Hydroptilidae	Stactobia mclachlani	[]	0	False
BSNHM018-24	30	Lycidae, Membracidae, Hydraenidae	Hydroptilidae	Stactobia mclachlani	[]	0	False
BSNHM172-24	657	Leptoceridae	Heptageniidae	Heptagenia coerulans	[]	0	False
